popularity,original_title,director,runtime,production_companies,vote_count,vote_average,release_year,budget_adj,revenue_adj,genres
0.236709,Queen of Earth,Alex Ross Perry,90,Washington Square Films,33,5.6,2015,0.0,0.0,Thriller
0.232354,After the Ball,Sean Garrity,101,,28,6.3,2015,0.0,148874.334495292,Comedy
0.231337,A Christmas Detour,Ron Oliver,84,,19,7.0,2015,0.0,0.0,Comedy
0.231337,A Christmas Detour,Ron Oliver,84,,19,7.0,2015,0.0,0.0,TV Movie
0.231337,A Christmas Detour,Ron Oliver,84,,19,7.0,2015,0.0,0.0,Romance
0.22758,"What Happened, Miss Simone?",Liz Garbus,101,NetFlix|Radical Media,77,7.7,2015,0.0,0.0,Documentary
0.22758,"What Happened, Miss Simone?",Liz Garbus,101,NetFlix|Radical Media,77,7.7,2015,0.0,0.0,Music
0.22537,Alex of Venice,Chris Messina,86,,19,6.1,2015,0.0,0.0,Drama
0.224797,The Eichmann Show,Paul Andrew Williams,90,Feelgood Fiction|Baltic Film Services|Vistaar Religare Film Fund,29,6.2,2015,0.0,0.0,Drama
0.222636,"People, Places, Things",Jim Strouse,85,Beachside Films,47,6.6,2015,0.0,0.0,Comedy
0.221502,"The Death of ""Superman Lives"": What Happened?",Jon Schnepp,105,,33,6.8,2015,0.0,0.0,Documentary
0.220751,Winter on Fire: Ukraine's Fight for Freedom,Evgeny Afineevsky,98,Passion Pictures|Campbell Grobman Films|Afineevsky - Tolmor Production|Pray for Ukraine Production|Rock Paper Scissors,37,8.2,2015,0.0,0.0,Documentary
0.133808999999999,Ava's Possessions,Jordan Galland,89,Traction Media|Off Hollywood Pictures|Ravenous Films,14,6.1,2015,0.0,0.0,Mystery
0.133808999999999,Ava's Possessions,Jordan Galland,89,Traction Media|Off Hollywood Pictures|Ravenous Films,14,6.1,2015,0.0,0.0,Thriller
0.133808999999999,Ava's Possessions,Jordan Galland,89,Traction Media|Off Hollywood Pictures|Ravenous Films,14,6.1,2015,0.0,0.0,Horror
0.133808999999999,Ava's Possessions,Jordan Galland,89,Traction Media|Off Hollywood Pictures|Ravenous Films,14,6.1,2015,0.0,0.0,Science Fiction
0.219603,Being Charlie,Rob Reiner,97,,12,6.2,2015,0.0,27967.9876940854,Drama
0.219603,Being Charlie,Rob Reiner,97,,12,6.2,2015,0.0,27967.9876940854,Romance
0.218787,Containment,Neil Mcenery-West,77,Bright Cold Day Films|Patchwork Productions|Bandoola Productions,14,5.6,2015,0.0,0.0,Thriller
0.218787,Containment,Neil Mcenery-West,77,Bright Cold Day Films|Patchwork Productions|Bandoola Productions,14,5.6,2015,0.0,0.0,Horror
0.218787,Containment,Neil Mcenery-West,77,Bright Cold Day Films|Patchwork Productions|Bandoola Productions,14,5.6,2015,0.0,0.0,Science Fiction
0.218528,The Exorcism of Molly Hartley,Steven R. Monroe,0,WT Canada Productions,52,5.0,2015,0.0,0.0,Horror
0.21789,The Diabolical,Alistair Legrand,86,Campfire LLC,36,4.3,2015,0.0,0.0,Horror
0.21789,The Diabolical,Alistair Legrand,86,Campfire LLC,36,4.3,2015,0.0,0.0,Science Fiction
0.21789,The Diabolical,Alistair Legrand,86,Campfire LLC,36,4.3,2015,0.0,0.0,Thriller
0.355707,Last Cab to Darwin,Jeremy Sims,124,Last Cab Productions,11,7.0,2015,0.0,0.0,Comedy
0.355707,Last Cab to Darwin,Jeremy Sims,124,Last Cab Productions,11,7.0,2015,0.0,0.0,Drama
0.355707,Last Cab to Darwin,Jeremy Sims,124,Last Cab Productions,11,7.0,2015,0.0,0.0,Romance
0.217288,Intruders,Adam Schindler,90,Room 101|Vicarious Entertainment|Campbell Grobman Films|Jeff Rice Films|Black Fish Films,77,5.8,2015,0.0,0.0,Drama
0.217288,Intruders,Adam Schindler,90,Room 101|Vicarious Entertainment|Campbell Grobman Films|Jeff Rice Films|Black Fish Films,77,5.8,2015,0.0,0.0,Thriller
0.217288,Intruders,Adam Schindler,90,Room 101|Vicarious Entertainment|Campbell Grobman Films|Jeff Rice Films|Black Fish Films,77,5.8,2015,0.0,0.0,Horror
0.215864,Infini,Shane Abbess,110,Storm Vision Entertainment|Eclectik Vision|Storm Alley Entertainment,90,5.0,2015,0.0,0.0,Horror
0.215864,Infini,Shane Abbess,110,Storm Vision Entertainment|Eclectik Vision|Storm Alley Entertainment,90,5.0,2015,0.0,0.0,Science Fiction
0.215864,Infini,Shane Abbess,110,Storm Vision Entertainment|Eclectik Vision|Storm Alley Entertainment,90,5.0,2015,0.0,0.0,Thriller
0.215386,A Christmas Melody,Mariah Carey,83,,12,5.5,2015,0.0,0.0,Romance
0.215386,A Christmas Melody,Mariah Carey,83,,12,5.5,2015,0.0,0.0,Music
0.215386,A Christmas Melody,Mariah Carey,83,,12,5.5,2015,0.0,0.0,TV Movie
0.215386,A Christmas Melody,Mariah Carey,83,,12,5.5,2015,0.0,0.0,Comedy
0.214563,Muck,Steve Wolsh,99,WithanO Productions|Universal Studios Sound Facilities,21,3.3,2015,0.0,0.0,Horror
0.212872,Robert the Doll,Andrew Jones,90,,17,2.6,2015,0.0,0.0,Horror
0.21254,Bravetown,Daniel Duran,112,Strings of Films|2 Wolves Films,42,6.2,2015,0.0,0.0,Drama
0.21254,Bravetown,Daniel Duran,112,Strings of Films|2 Wolves Films,42,6.2,2015,0.0,0.0,Music
0.211768,Bite,Chad Archibald,90,Black Fawn Films|Breakthrough Entertainment Productions,11,4.9,2015,0.0,0.0,Horror
0.209036,Taylor Swift: The 1989 World Tour - Live,Jonas Ã…kerlund,132,Apple Inc.,15,7.6,2015,0.0,0.0,Documentary
0.209036,Taylor Swift: The 1989 World Tour - Live,Jonas Ã…kerlund,132,Apple Inc.,15,7.6,2015,0.0,0.0,Music
0.208491,Cosmic Scrat-tastrophe,Mike Thurmeier|Galen T. Chu,5,Twentieth Century Fox Film Corporation|Blue Sky Studios,33,7.7,2015,0.0,0.0,Science Fiction
0.208491,Cosmic Scrat-tastrophe,Mike Thurmeier|Galen T. Chu,5,Twentieth Century Fox Film Corporation|Blue Sky Studios,33,7.7,2015,0.0,0.0,Comedy
0.208491,Cosmic Scrat-tastrophe,Mike Thurmeier|Galen T. Chu,5,Twentieth Century Fox Film Corporation|Blue Sky Studios,33,7.7,2015,0.0,0.0,Animation
0.208491,Cosmic Scrat-tastrophe,Mike Thurmeier|Galen T. Chu,5,Twentieth Century Fox Film Corporation|Blue Sky Studios,33,7.7,2015,0.0,0.0,Family
0.230913,Ghoul,Petr JÃ¡kl Jr.,86,J.B.J Film,18,4.9,2015,0.0,0.0,Thriller
0.230913,Ghoul,Petr JÃ¡kl Jr.,86,J.B.J Film,18,4.9,2015,0.0,0.0,Horror
0.207366,Waffle Street,Eshom Nelms|Ian Nelms,86,Side Gig Productions,25,6.4,2015,0.0,0.0,Drama
0.207366,Waffle Street,Eshom Nelms|Ian Nelms,86,Side Gig Productions,25,6.4,2015,0.0,0.0,Comedy
0.207133,Deep Web,Alex Winter,90,Epix|Trouper Productions|BOND360,47,6.9,2015,0.0,0.0,Documentary
0.206155,A LEGO Brickumentary,Kief Davidson|Daniel Junge,93,Global Emerging Markets (GEM)|HeLo,49,6.5,2015,597999.736880115,0.0,Documentary
0.205318,Richard Pryor: Omit the Logic,Marina Zenovich,83,"Fresh One Productions|Tarnished Angel, Inc|Club 55 Productions",14,6.7,2015,0.0,0.0,Documentary
0.204356,Don Verdean,Jared Hess,96,Lions Gate Films,26,4.0,2015,0.0,0.0,Comedy
0.203224,The Editor,Adam Brooks|Matthew Kennedy,95,Astron-6 Video International|Tele-Film,18,6.0,2015,0.0,0.0,Mystery
0.203224,The Editor,Adam Brooks|Matthew Kennedy,95,Astron-6 Video International|Tele-Film,18,6.0,2015,0.0,0.0,Horror
0.203224,The Editor,Adam Brooks|Matthew Kennedy,95,Astron-6 Video International|Tele-Film,18,6.0,2015,0.0,0.0,Comedy
0.299226,Nasty Baby,SebastiÃ¡n Silva,101,Versatile Film|Fabula,12,5.0,2015,0.0,0.0,Drama
0.201696,Bitter Lake,Adam Curtis,135,BBC,19,7.8,2015,0.0,0.0,Documentary
0.260306,June,L. Gustavo Cooper,84,Raven Banner Entertainment|De Angeles Films,14,4.0,2015,0.0,0.0,Science Fiction
0.260306,June,L. Gustavo Cooper,84,Raven Banner Entertainment|De Angeles Films,14,4.0,2015,0.0,0.0,Horror
0.335255,The Overnight,Patrick Brice,80,Duplass Brothers Productions|Gettin' Rad Productions,89,5.9,2015,0.0,1011999.55472019,Mystery
0.335255,The Overnight,Patrick Brice,80,Duplass Brothers Productions|Gettin' Rad Productions,89,5.9,2015,0.0,1011999.55472019,Comedy
0.19957,The Rise of the Krays,Zackary Adler,110,Carnaby International|Saracen Films|Torn Pictures,11,4.7,2015,2299998.98800044,0.0,Crime
0.198261,Smosh: The Movie,Alex Winter,84,Awesomeness Films,67,5.3,2015,0.0,0.0,Comedy
0.198261,Smosh: The Movie,Alex Winter,84,Awesomeness Films,67,5.3,2015,0.0,0.0,Action
0.198261,Smosh: The Movie,Alex Winter,84,Awesomeness Films,67,5.3,2015,0.0,0.0,Adventure
0.197788,Keepers of the Covenant: Making Exodus: Gods and Kings,Charles de Lauzirika,153,20th Century Fox|Lauzirika Motion Picture Company,14,5.5,2015,0.0,0.0,Documentary
0.197239,è§£æ•‘å´å…ˆç”Ÿ,Ding Sheng,106,,19,6.4,2015,0.0,0.0,Thriller
0.197239,è§£æ•‘å´å…ˆç”Ÿ,Ding Sheng,106,,19,6.4,2015,0.0,0.0,Crime
0.195324,The Quiet Hour,StÃ©phanie Joalland,85,Vision Films|Frenzy Films,11,5.3,2015,0.0,0.0,Drama
0.195324,The Quiet Hour,StÃ©phanie Joalland,85,Vision Films|Frenzy Films,11,5.3,2015,0.0,0.0,Science Fiction
0.195324,The Quiet Hour,StÃ©phanie Joalland,85,Vision Films|Frenzy Films,11,5.3,2015,0.0,0.0,Thriller
0.253157,Lost in the Sun,Trey Nelson,95,,31,5.5,2015,0.0,0.0,Action
0.253157,Lost in the Sun,Trey Nelson,95,,31,5.5,2015,0.0,0.0,Crime
0.253157,Lost in the Sun,Trey Nelson,95,,31,5.5,2015,0.0,0.0,Drama
0.253157,Lost in the Sun,Trey Nelson,95,,31,5.5,2015,0.0,0.0,Thriller
0.193323,Results,Andrew Bujalski,105,Burn Later Productions|Houston King Productions,32,5.1,2015,0.0,96146.397695585,Comedy
0.193063,Addicted to Fresno,Jamie Babbit,85,Andrea Sperling Productions|Lakeview Productions|Gamechanger Films|Leeden Media|TALU Productions,14,4.8,2015,0.0,0.0,Comedy
0.19254,Listening,Khalil Sullins,100,Young Medium|Listen Film,18,5.3,2015,0.0,0.0,Drama
0.19254,Listening,Khalil Sullins,100,Young Medium|Listen Film,18,5.3,2015,0.0,0.0,Thriller
0.19254,Listening,Khalil Sullins,100,Young Medium|Listen Film,18,5.3,2015,0.0,0.0,Science Fiction
0.191534,Jack of the Red Hearts,Janet Grillo,102,Sundial Pictures,13,7.0,2015,0.0,0.0,Drama
0.191534,Jack of the Red Hearts,Janet Grillo,102,Sundial Pictures,13,7.0,2015,0.0,0.0,Family
0.189135,Absolution,Keoni Waxman,95,Steamroller Productions|Actionhouse,21,5.0,2015,0.0,0.0,Thriller
0.189135,Absolution,Keoni Waxman,95,Steamroller Productions|Actionhouse,21,5.0,2015,0.0,0.0,Action
0.189135,Absolution,Keoni Waxman,95,Steamroller Productions|Actionhouse,21,5.0,2015,0.0,0.0,Adventure
0.189135,Absolution,Keoni Waxman,95,Steamroller Productions|Actionhouse,21,5.0,2015,0.0,0.0,Crime
0.28365,American Hero,Nick Love,86,Screen Media Films|Vertigo Films|Protagonist Pictures,31,5.2,2015,0.0,0.0,Action
0.28365,American Hero,Nick Love,86,Screen Media Films|Vertigo Films|Protagonist Pictures,31,5.2,2015,0.0,0.0,Comedy
0.28365,American Hero,Nick Love,86,Screen Media Films|Vertigo Films|Protagonist Pictures,31,5.2,2015,0.0,0.0,Science Fiction
0.270408,The Condemned 2,Roel ReinÃ©,90,WWE Studios,13,4.0,2015,0.0,0.0,Action
0.334085,Bound,Jared Cohn,90,The Asylum,21,3.1,2015,0.0,0.0,Thriller
0.334085,Bound,Jared Cohn,90,The Asylum,21,3.1,2015,0.0,0.0,Drama
0.13631,Re-Kill,Valeri Milev,87,Signature Pictures|After Dark Films|Midsummer Films,17,4.7,2015,8739996.15440169,0.0,Horror
0.13631,Re-Kill,Valeri Milev,87,Signature Pictures|After Dark Films|Midsummer Films,17,4.7,2015,8739996.15440169,0.0,Science Fiction
0.181987,SuperBob,Jon Drever,82,,11,5.4,2015,0.0,0.0,Action
0.181987,SuperBob,Jon Drever,82,,11,5.4,2015,0.0,0.0,Comedy
0.181987,SuperBob,Jon Drever,82,,11,5.4,2015,0.0,0.0,Romance
0.179636,A Hitman in London,Ara Paiaya,97,Raging Pictures,10,4.6,2015,0.0,0.0,Crime
0.179636,A Hitman in London,Ara Paiaya,97,Raging Pictures,10,4.6,2015,0.0,0.0,Action
0.087904,Regular Show: The Movie,J.G. Quintel,70,Cartoon Network Studios,27,7.4,2015,2759998.78560053,0.0,Comedy
0.087904,Regular Show: The Movie,J.G. Quintel,70,Cartoon Network Studios,27,7.4,2015,2759998.78560053,0.0,TV Movie
0.087904,Regular Show: The Movie,J.G. Quintel,70,Cartoon Network Studios,27,7.4,2015,2759998.78560053,0.0,Animation
0.087904,Regular Show: The Movie,J.G. Quintel,70,Cartoon Network Studios,27,7.4,2015,2759998.78560053,0.0,Science Fiction
0.176744,If There Be Thorns,Nancy Savoca,0,A+E Studios|Jane Startz Productions,11,5.4,2015,0.0,0.0,TV Movie
0.176744,If There Be Thorns,Nancy Savoca,0,A+E Studios|Jane Startz Productions,11,5.4,2015,0.0,0.0,Drama
0.176463,Pod,Mickey Keating,76,Alexander Groupe|High Window Films|Illium Pictures,20,4.2,2015,0.0,0.0,Thriller
0.176463,Pod,Mickey Keating,76,Alexander Groupe|High Window Films|Illium Pictures,20,4.2,2015,0.0,0.0,Horror
0.176463,Pod,Mickey Keating,76,Alexander Groupe|High Window Films|Illium Pictures,20,4.2,2015,0.0,0.0,Mystery
0.253949,To Write Love on Her Arms,Nathan Frankowski,118,Two Streets Entertainment|Birchwood Pictures|Noble Pictures|Valencia Motion Pictures,32,6.9,2015,3127998.6236806,0.0,Drama
0.253949,To Write Love on Her Arms,Nathan Frankowski,118,Two Streets Entertainment|Birchwood Pictures|Noble Pictures|Valencia Motion Pictures,32,6.9,2015,3127998.6236806,0.0,Music
0.172245,Hungry Hearts,Saverio Costanzo,109,Rai Cinema|Wildside,21,6.2,2015,0.0,6367.31719838043,Drama
0.170743,The Funhouse Massacre,Andy Palmer,90,,13,6.1,2015,0.0,0.0,Comedy
0.170743,The Funhouse Massacre,Andy Palmer,90,,13,6.1,2015,0.0,0.0,Horror
0.170566,Extraordinary Tales,Raul Garcia,73,Melusine Productions,11,5.4,2015,0.0,0.0,Horror
0.170566,Extraordinary Tales,Raul Garcia,73,Melusine Productions,11,5.4,2015,0.0,0.0,Animation
0.170566,Extraordinary Tales,Raul Garcia,73,Melusine Productions,11,5.4,2015,0.0,0.0,Mystery
0.731022,War Room,Alex Kendrick,120,Provident Films|Affirm Films|Kendrick Brothers Productions,57,6.9,2015,2759998.78560053,62366880.1985727,Drama
0.168354,A Deadly Adoption,Rachel Goldenberg,90,Gary Sanchez Productions|Marvista Entertainment|National Picture Show Entertainment,25,4.4,2015,0.0,0.0,Drama
0.168354,A Deadly Adoption,Rachel Goldenberg,90,Gary Sanchez Productions|Marvista Entertainment|National Picture Show Entertainment,25,4.4,2015,0.0,0.0,Thriller
0.129455,Ellis,JR,14,Unframed USA,15,7.2,2015,0.0,0.0,Drama
0.16414,Coconut Hero,Florian Cossen,101,Hessischer Rundfunk (HR)|UFA Fiction|Six Island Productions,10,7.4,2015,0.0,0.0,Comedy
0.16414,Coconut Hero,Florian Cossen,101,Hessischer Rundfunk (HR)|UFA Fiction|Six Island Productions,10,7.4,2015,0.0,0.0,Drama
0.162526,Janis: Little Girl Blue,Amy Berg,106,Jigsaw Productions|Disarming Films,31,7.5,2015,0.0,0.0,Documentary
0.162526,Janis: Little Girl Blue,Amy Berg,106,Jigsaw Productions|Disarming Films,31,7.5,2015,0.0,0.0,Music
0.162465,Io che amo solo te,Marco Ponti,102,Italian International Film|Rai Cinema,36,5.2,2015,0.0,0.0,Romance
0.162465,Io che amo solo te,Marco Ponti,102,Italian International Film|Rai Cinema,36,5.2,2015,0.0,0.0,Comedy
0.158310999999999,Unknown Caller,Amariah Olson|Obin Olson,109,KSM Film,14,6.2,2015,0.0,0.0,Thriller
0.158021,The Inhabitants,Shawn Rasmussen|Michael Rasmussen,90,Sinister Siblings Films|Lascaux Media,10,3.5,2015,0.0,0.0,Thriller
0.158021,The Inhabitants,Shawn Rasmussen|Michael Rasmussen,90,Sinister Siblings Films|Lascaux Media,10,3.5,2015,0.0,0.0,Horror
0.157172,Amy Schumer: Live at the Apollo,Chris Rock,57,Home Box Office (HBO),17,7.5,2015,0.0,0.0,Comedy
0.156851,Glassland,Gerard Barrett,93,Element Pictures,24,3.5,2015,0.0,0.0,Drama
0.154161,Whitney,Angela Bassett,90,Silver Screen Pictures|Sanitsky Company,18,4.7,2015,0.0,0.0,Romance
0.154161,Whitney,Angela Bassett,90,Silver Screen Pictures|Sanitsky Company,18,4.7,2015,0.0,0.0,Drama
0.154161,Whitney,Angela Bassett,90,Silver Screen Pictures|Sanitsky Company,18,4.7,2015,0.0,0.0,Music
0.153023,Heaven Knows What,Ben Safdie|Joshua Safdie,94,,12,6.9,2015,0.0,0.0,Drama
0.150713,Keith Richards: Under the Influence,Morgan Neville,82,Netflix,13,6.4,2015,0.0,0.0,Music
0.150713,Keith Richards: Under the Influence,Morgan Neville,82,Netflix,13,6.4,2015,0.0,0.0,Documentary
0.14964,Landmine Goes Click,Levan Bakhia,110,Scatena & Rosner Films|Sarke Studio|Imedi Films,13,5.7,2015,919999.595200178,0.0,Action
0.14964,Landmine Goes Click,Levan Bakhia,110,Scatena & Rosner Films|Sarke Studio|Imedi Films,13,5.7,2015,919999.595200178,0.0,Crime
0.14964,Landmine Goes Click,Levan Bakhia,110,Scatena & Rosner Films|Sarke Studio|Imedi Films,13,5.7,2015,919999.595200178,0.0,Drama
0.14964,Landmine Goes Click,Levan Bakhia,110,Scatena & Rosner Films|Sarke Studio|Imedi Films,13,5.7,2015,919999.595200178,0.0,Thriller
0.14811,Hellions,Bruce McDonald,80,Whizbang Films|Storyteller Pictures,30,3.5,2015,0.0,0.0,Horror
0.147319,13 Cameras,Victor Zarcoff,87,,11,6.2,2015,0.0,0.0,Drama
0.147319,13 Cameras,Victor Zarcoff,87,,11,6.2,2015,0.0,0.0,Horror
0.146266,Bastard,Patrick Robert Young|Powell Robinson,82,Big Bad Film|Bloody Lip Productions,10,6.2,2015,0.0,0.0,Horror
0.145945,Strange Blood,Chad Michael Ward,84,Compound B,22,4.1,2015,0.0,0.0,Science Fiction
0.145945,Strange Blood,Chad Michael Ward,84,Compound B,22,4.1,2015,0.0,0.0,Horror
0.145489,Jurassic City,Sean Cain,88,Little Dragon Productions,13,5.7,2015,0.0,0.0,Action
0.145489,Jurassic City,Sean Cain,88,Little Dragon Productions,13,5.7,2015,0.0,0.0,Science Fiction
0.270378,6 Years,Hannah Fidell,84,,182,5.5,2015,0.0,0.0,Romance
0.270378,6 Years,Hannah Fidell,84,,182,5.5,2015,0.0,0.0,Drama
0.144639,I Am Chris Farley,Brent Hodge|Derik Murray,96,Network Entertainment,27,7.0,2015,0.0,0.0,Documentary
0.143703,Chloe and Theo,Ezna Sands,81,Tiberius Film,12,6.7,2015,0.0,0.0,Drama
0.143042,All Things Must Pass,Colin Hanks,94,Company Name,22,7.0,2015,0.0,0.0,Documentary
0.142759,Capsule,Andrew Martin,91,Ecaveo Capital Partners|Hermes Space Industries,11,5.3,2015,1195999.47376023,0.0,Drama
0.142759,Capsule,Andrew Martin,91,Ecaveo Capital Partners|Hermes Space Industries,11,5.3,2015,1195999.47376023,0.0,History
0.142759,Capsule,Andrew Martin,91,Ecaveo Capital Partners|Hermes Space Industries,11,5.3,2015,1195999.47376023,0.0,Thriller
0.142759,Capsule,Andrew Martin,91,Ecaveo Capital Partners|Hermes Space Industries,11,5.3,2015,1195999.47376023,0.0,Science Fiction
0.121594,The Nightmare,Rodney Ascher,90,Campfire|Zipper Bros Films,58,5.7,2015,0.0,26018.5085518562,Horror
0.121594,The Nightmare,Rodney Ascher,90,Campfire|Zipper Bros Films,58,5.7,2015,0.0,26018.5085518562,Documentary
0.266117,Tangerine,Sean Baker,87,Duplass Brothers Productions|Through Films,102,7.0,2015,0.0,0.0,Comedy
0.266117,Tangerine,Sean Baker,87,Duplass Brothers Productions|Through Films,102,7.0,2015,0.0,0.0,Drama
0.139526999999999,Nightlight,Scott Beck,85,,19,3.9,2015,0.0,0.0,Thriller
0.139526999999999,Nightlight,Scott Beck,85,,19,3.9,2015,0.0,0.0,Horror
0.139356,"Stockholm, Pennsylvania",Nikole Beckwith,99,,14,4.9,2015,0.0,0.0,Drama
0.139356,"Stockholm, Pennsylvania",Nikole Beckwith,99,,14,4.9,2015,0.0,0.0,Thriller
0.138353,Power/Rangers,Joseph Kahn,14,Adi Shankar Production,93,7.4,2015,0.0,0.0,Action
0.138353,Power/Rangers,Joseph Kahn,14,Adi Shankar Production,93,7.4,2015,0.0,0.0,Adventure
0.138353,Power/Rangers,Joseph Kahn,14,Adi Shankar Production,93,7.4,2015,0.0,0.0,Science Fiction
0.138068,Appropriate Behavior,Desiree Akhavan,90,Parkville Pictures,18,5.8,2015,0.0,0.0,Romance
0.138068,Appropriate Behavior,Desiree Akhavan,90,Parkville Pictures,18,5.8,2015,0.0,0.0,Comedy
0.138068,Appropriate Behavior,Desiree Akhavan,90,Parkville Pictures,18,5.8,2015,0.0,0.0,Drama
0.236145,See You In Valhalla,Jarret Tarnol,82,Tarnol Group Pictures,25,5.6,2015,0.0,0.0,Drama
0.236145,See You In Valhalla,Jarret Tarnol,82,Tarnol Group Pictures,25,5.6,2015,0.0,0.0,Comedy
0.137772,The True Cost,Andrew Morgan,92,,39,7.6,2015,0.0,0.0,Documentary
0.137133,"Kumiko, the Treasure Hunter",David Zellner,105,Ad Hominem Enterprises|Lila 9th Productions,65,6.2,2015,0.0,0.0,Drama
0.136098,Invisible Sister,Paul Hoen,77,,44,6.5,2015,0.0,0.0,Fantasy
0.136098,Invisible Sister,Paul Hoen,77,,44,6.5,2015,0.0,0.0,Adventure
0.136098,Invisible Sister,Paul Hoen,77,,44,6.5,2015,0.0,0.0,Comedy
0.135554,The Forbidden Room,Guy Maddin|Evan Johnson,128,National Film Board of Canada|Buffalo Gal Pictures|PHI Film,13,5.7,2015,0.0,0.0,Romance
0.135554,The Forbidden Room,Guy Maddin|Evan Johnson,128,National Film Board of Canada|Buffalo Gal Pictures|PHI Film,13,5.7,2015,0.0,0.0,Comedy
0.135554,The Forbidden Room,Guy Maddin|Evan Johnson,128,National Film Board of Canada|Buffalo Gal Pictures|PHI Film,13,5.7,2015,0.0,0.0,Drama
0.135554,The Forbidden Room,Guy Maddin|Evan Johnson,128,National Film Board of Canada|Buffalo Gal Pictures|PHI Film,13,5.7,2015,0.0,0.0,Mystery
0.135074,Finders Keepers,Bryan Carberry|J. Clay Tweel,82,,17,5.7,2015,0.0,0.0,Documentary
0.133921,Merry Kissmas,Michael Feifer,90,,10,7.6,2015,0.0,0.0,Romance
0.133921,Merry Kissmas,Michael Feifer,90,,10,7.6,2015,0.0,0.0,TV Movie
0.131739,Most Likely to Die,Anthony DiBlasi,81,Marvista Entertainment|Snowfall Films,12,4.2,2015,0.0,0.0,Horror
0.129104,A Girl Like Her,Amy S. Weber,91,,49,7.3,2015,0.0,0.0,Drama
0.127432,Private Number,LazRael Lison,95,,12,3.5,2015,0.0,0.0,Mystery
0.127432,Private Number,LazRael Lison,95,,12,3.5,2015,0.0,0.0,Horror
0.127432,Private Number,LazRael Lison,95,,12,3.5,2015,0.0,0.0,Thriller
0.126594,Iliza Shlesinger: Freezing Hot,,71,New Wave Entertainment,14,6.6,2015,0.0,0.0,Comedy
0.126187,The Barber,Basel Owies,95,Chapman Filmed Entertainment,27,5.8,2015,0.0,0.0,Thriller
0.124784,James White,Josh Mond,85,BorderLine Films|Relic Pictures,23,5.2,2015,0.0,0.0,Drama
0.124481,Hitchcock/Truffaut,Kent Jones,79,Cohen Media Group,33,7.2,2015,0.0,0.0,Documentary
0.122543,A Faster Horse,David Gelb,90,,12,8.0,2015,0.0,0.0,Documentary
